,dates,MIRA_1,MIRA_2,MIRA_3,MIRA_4,MIRA_5,MIRA_6,MIRA_7,MIRA_8,MIRA_9,MIRA_10
629,2016-10-25 11:20:39+00:00,,,,,,,,,,
630,2016-10-27 11:23:49+00:00,139.98662145221905,145.27164318158412,134.07720670927534,183.7790788076548,145.6775227531889,200.9298858141541,138.5304162734592,152.38820336995724,208.50537765126916,273.80211071551264
631,2016-10-30 11:34:10+00:00,160.59328349139912,150.59675859760006,145.9143818476805,192.69693912717815,151.62352356736352,218.93292071624097,156.25292159981458,158.10961452628447,227.80912448774592,293.23996031581095
632,2016-11-06 11:23:07+00:00,161.41918455893813,146.07311294209873,138.4944760340468,180.366541117874,149.6311243803782,205.52225872810382,149.58505820919228,148.57226937645996,,
633,2016-11-16 11:23:35+00:00,171.216435675242,181.6404311865373,167.16878938192565,212.66326196286585,170.82027225418398,241.82345586414468,172.22158477013824,179.73757287314152,266.8068706899974,321.121616732882
634,2016-11-26 11:26:49+00:00,142.87492870547837,144.9657349771084,141.07034016963698,191.35739288573077,167.40542863236652,203.54918854503546,146.84757672147236,,226.85688948835042,284.9336920733831
635,2016-12-05 11:14:26+00:00,159.94643296515986,151.13867549740166,147.83986576981803,198.5221667294167,179.36803222194584,210.39646404433216,159.77003786801464,160.51480981158682,224.0893162634547,287.0027291106136
636,2016-12-06 11:27:47+00:00,171.87265950093496,160.2495482144475,163.79147101258707,212.79104772823257,189.91442788031054,224.34359846425085,175.88279504155122,170.69782005138376,234.1294101453895,305.3060665881644
637,2016-12-09 11:34:49+00:00,153.37431585309972,149.55824246842198,144.00401640193397,193.1029903937357,164.8625707329919,210.48688372720284,165.45523549007765,158.00982706589042,215.35534748305054,291.9977951320352
638,2016-12-12 11:20:35+00:00,148.66175212327212,145.7884945744736,139.9827635664751,183.33772856438276,159.2438750439258,199.4180850770914,159.15340100286562,157.18796988893462,212.2529072423045,280.9700195193677
639,2016-12-13 11:16:34+00:00,142.78124438124706,151.91519652710227,134.303232950182,182.5002542812644,175.16753742022513,188.73783298563652,163.78694474367953,156.80592516015776,201.68631494058064,277.23948675930956
640,2016-12-19 11:37:10+00:00,167.0934114201003,160.79220044960584,159.6566974694012,195.4388277546208,179.7409275593006,217.0685670932477,184.14064528201686,177.45819083526547,236.11538200997086,291.4724446233146
641,2016-12-20 11:22:42+00:00,,148.59392598040722,,172.5162519096263,,189.99705709296907,,155.13369108517787,,267.8089592827341
642,2016-12-26 11:29:57+00:00,147.0707470913363,144.01863933467408,129.70955121706464,174.18930374050518,167.24139369167727,198.95565481680913,152.35302844868124,159.75333878188133,211.27644468403682,283.3689552521977
643,2016-12-28 11:20:32+00:00,167.4310249519099,162.42544117060143,147.29658900315616,184.97097928925234,181.28198450475503,222.38664508314704,166.3538680397989,174.76282149581235,227.03430174337066,297.5024029062655
644,2016-12-29 11:16:27+00:00,169.5154847614551,170.5192280514502,158.02422687406468,202.33217578526143,211.54991671369635,231.7236572903787,188.5907908667947,186.58747442656642,240.89177661973667,302.5327451837385
645,2016-12-29 11:34:56+00:00,169.04122473790795,163.76388957462768,156.90305537891155,195.81667424961012,187.37724868421543,223.70526903144759,171.80143225364753,182.89564285845398,232.27497173494987,301.6078605932399
646,2017-01-05 11:22:33+00:00,165.4539278959863,,157.37609050039185,,212.5518847030208,289.7827888229888,189.37195739729106,197.14453962578054,257.93205433478073,328.48220756236833
647,2017-01-05 11:27:37+00:00,162.22193659326132,163.17344121963743,155.92559476994694,199.80894056752487,198.54151856617239,225.2322212288099,176.46885952014912,184.16847485362223,237.85936643586646,295.6855455872335
648,2017-01-06 11:14:19+00:00,141.7077522551971,148.04032353312056,139.20707247214565,183.50751839833396,177.8040266937357,205.83426791933854,159.57473064278219,171.12397715920957,219.2726898984804,270.7733595734989
649,2017-01-08 11:37:54+00:00,142.00142881615832,147.01921343545047,139.09971850771842,182.7188760720717,172.5506235885645,208.6070352050163,157.90149614154097,172.49855831313724,218.88619445194945,279.61377202619343
650,2017-01-14 11:16:16+00:00,149.801132641101,144.56837339144,140.04865543630982,176.6986593150727,197.5899012275861,212.090579291845,152.60255780235445,171.60232157815886,234.95642824764542,279.6125363171257
651,2017-01-15 11:24:12+00:00,170.08518928262959,153.52333974228804,158.58997323229772,193.3130023129755,199.15407813197186,230.49541393534273,172.3092560597406,196.9768719224572,253.84796490953056,291.09992270378973
652,2017-01-18 11:36:59+00:00,174.93915418191185,164.6786507942624,164.79059804471115,210.31924174003407,208.77844864087618,233.16120869293093,186.2791449079855,199.9798639990428,243.3969077188974,294.6060568196603
653,2017-01-21 11:22:22+00:00,,,,,,,,,,
654,2017-01-22 11:14:14+00:00,138.9536032871468,135.80644328197818,,,,,147.72901141110214,161.02482987606703,216.11583787273284,263.51654071508733
655,2017-01-25 11:23:33+00:00,,132.18024540545824,130.4294535213993,171.9885800343263,161.9696846924202,209.33847103845991,146.18263065269196,167.40196252475647,219.2134110613731,266.8453592485513
656,2017-02-07 11:14:06+00:00,121.68856371676738,116.75727078391762,111.4484404442127,144.85671437727228,152.76879147105547,180.45118388510625,,,193.9141730240145,233.88348405647656
657,2017-02-07 11:33:13+00:00,114.98100690761916,115.19472376804701,109.1995156785274,146.89571475844124,148.24549446575006,181.0017562809095,,151.9500653637855,196.34914077184982,233.80247054372867
658,2017-02-14 11:21:42+00:00,,159.5404884818392,,211.95088038948052,193.51544764595474,225.95033459322593,151.26589994064574,175.95060933991698,223.54972329161671,217.07511212477687
659,2017-02-22 11:22:19+00:00,,116.47640970632312,139.4649325441119,157.55915913143792,169.7687200945237,,,,,
660,2017-03-09 11:33:11+00:00,137.11418533395778,122.57713659477926,127.12041552193199,161.5236088581288,152.36386144758137,206.91127731092848,122.17904222506836,162.40844516591045,212.88943336694413,250.37675084515936
661,2017-03-10 11:22:26+00:00,142.12027322864472,158.10412459023038,137.2584513856818,,,,,,222.0331507174184,
662,2017-03-11 11:13:53+00:00,149.70113990707767,145.07612579111634,143.04967633460083,183.98026819042133,175.85072430866524,227.2029670787811,141.34900661113875,177.82954298401307,,
663,2017-03-16 11:26:58+00:00,151.68702424971212,144.3179000569377,146.34084000670143,174.95477787547964,175.8039809433114,232.79872913079117,141.65848022969527,180.75644213297608,232.3051702238692,275.1276817943425
664,2017-03-18 11:19:59+00:00,152.52492468136214,145.41421139533,147.17363248888003,181.36857590844573,186.03778147385145,238.03244221156956,154.6444066733058,187.33068040788754,236.67577641992165,280.53218205971314
665,2017-04-03 11:19:51+00:00,130.43843226091576,124.08069275551577,123.2438438515735,160.55948138330677,194.58294405460214,210.35491081863117,130.35405693298213,160.34646123760012,202.99087180292506,256.28949359677256
666,2017-04-04 11:16:22+00:00,,143.23167512451752,,162.10819169794775,182.6840722765598,,,160.6557759366392,184.97656576091853,253.75194681313147
667,2017-04-05 11:21:11+00:00,124.65948805476778,122.54962630790911,114.24827469600615,153.00894276811553,185.41283990865372,199.4314513153873,120.46474428992269,161.47665481038354,195.30513284829686,247.0809049300395
668,2017-04-08 11:34:07+00:00,138.57567342564917,128.59880873233539,134.21219875500068,184.7929746523912,222.15448649616536,213.63343992153813,141.53113165697727,176.58382297728173,207.84878485357743,265.5413712595121
669,2017-04-11 11:22:36+00:00,147.5170758561624,169.190852347248,156.49045965553674,193.10257804059535,233.04393363202155,238.16929076009117,,,224.3819530147939,
670,2017-04-15 11:25:15+00:00,173.59768067071556,155.9204781546046,184.45552950965958,219.9149476767612,256.136257559485,293.78105936513606,173.56471470789268,198.08238741186742,235.95585359161763,297.8116611407677
671,2017-04-19 11:19:42+00:00,,,,,,,,,,
672,2017-04-27 11:22:43+00:00,175.86547155843598,,173.1673626453999,,245.81139991831634,,,,247.24029417204713,311.23748551445647
673,2017-04-28 11:13:25+00:00,182.70492132994957,165.1183077068004,177.07937937110665,213.47188303796895,241.8068677337677,284.75571228623244,171.09745129850472,212.28834252032232,248.66099693047755,303.0200917511612
674,2017-04-28 11:34:00+00:00,180.556334060566,163.2783854092284,173.16782208993473,215.01908187008476,239.54402289805367,282.2446551387606,169.62843495357725,212.98524475392378,243.77693687143676,299.75592533864534
675,2017-05-06 11:16:34+00:00,130.54068519759284,115.47049500161972,112.45609018448667,172.5562856217879,196.8270537977496,211.0122352230519,117.46891381865481,168.23305226497828,194.61027501146174,260.96639683004827
676,2017-05-08 11:33:46+00:00,138.0192370711457,121.5190190197645,124.00893072785169,174.90919757919187,207.94891577491956,216.0497249951076,127.99187410668245,167.35190679330282,203.88155840951433,262.06310009217844
677,2017-05-18 11:34:12+00:00,153.46850487228852,151.65497066131445,143.97149217462186,191.25797805219133,223.67491767528182,230.1656340557727,144.29298043541417,179.52756021769085,223.87394064506825,281.69913821324167
678,2017-05-25 11:24:34+00:00,148.20712940959675,,131.4600711115064,,212.80403826942495,225.72846214330463,,165.5761081268205,211.3037404531304,267.8259916245979
679,2017-05-30 11:13:42+00:00,166.0252711040609,161.78914049846176,164.06406486859427,204.39142810965595,230.86897086266072,252.20240468818088,156.84580200926365,187.43185133367362,230.67605880808378,291.8393695042951
680,2017-06-04 11:27:55+00:00,137.30112552723773,134.08743345173997,127.558604394897,173.89836804484167,207.08750842457482,216.89872244508183,128.03707298152287,167.7193651971896,206.54371687884304,265.2164811191786
681,2017-06-06 11:19:56+00:00,131.38781930367603,130.93968416067747,129.14601484077596,171.96920810189982,206.08166132732882,219.95270727455406,127.97101571638171,172.56122575632438,212.47163518179767,265.87952163572675
682,2017-06-07 11:16:42+00:00,,,,,,,,,,
683,2017-06-07 11:36:17+00:00,134.8257979239837,135.10492523428584,127.1220674268677,170.31335396307435,206.6701593223582,224.6095156571419,130.55630308169637,169.24343176510672,211.36355761874387,260.14590553549704
684,2017-06-15 11:13:49+00:00,,,,,,,,181.53735192643674,,
685,2017-06-17 11:33:19+00:00,142.07245508122753,147.89729905014934,133.44274216870087,182.93651352730527,211.12182596429466,262.8487415704904,141.8993118949997,178.36240790900212,227.01857513726125,276.6102952509601
686,2017-06-23 11:16:45+00:00,154.3713066773608,160.08699420399614,137.76606084810544,207.54129882737237,223.16307942119974,279.1758606657967,152.64152334253617,188.67408145158967,227.9439335340914,285.2856951993896
687,2017-07-01 11:13:53+00:00,144.34415739736195,156.1834228027227,,,,263.7559043752909,143.2868023005872,171.8793016357455,,
688,2017-07-02 11:33:58+00:00,135.08886799063546,141.336044662814,128.16809086426923,175.96694314602877,194.81213349695844,255.43782607735176,145.62585087929995,167.30689414067822,219.12198709386985,271.4521505232269
689,2017-07-09 11:16:46+00:00,159.37930623307292,169.12641769706192,157.09228676242122,,,,,,,
690,2017-07-12 11:33:19+00:00,149.51368266661856,165.57661353920682,154.53655422527817,198.31633149031018,208.94304562552645,278.2198812231886,171.4744642225765,191.76031607695555,235.79046420611036,288.3580838980686
691,2017-07-17 11:13:57+00:00,,,,,,,,187.27411413280223,224.72499309549397,285.5022165550301
692,2017-07-17 11:33:26+00:00,144.7121596070694,158.32669351489966,145.9975689033733,187.15178762961565,201.34354377085623,268.00482496336673,146.61255868019276,173.8643137098863,221.30267816823152,281.18499735304385
693,2017-07-22 11:33:18+00:00,122.60488889606091,136.79025672858347,129.5358820196882,163.40356650038947,188.01760450454174,250.85881787472437,146.83644544174336,159.62089604037024,206.37056121506848,264.80517968765184
694,2017-07-24 11:24:33+00:00,149.68867022582742,165.4361543577146,155.9618053522675,209.0336226517274,206.89413753193708,278.55184651010177,179.32619679272045,190.4613627411813,230.2016380640922,291.46034183152227
695,2017-07-25 11:16:46+00:00,,,,,,305.39684892777467,196.64783635596476,207.376394813293,248.21863405385653,313.38421691181105
696,2017-08-01 11:22:56+00:00,222.97035509772357,180.88711108508264,228.42130746264002,241.76314968762242,,308.05650156411036,219.91368348391725,257.3359715263762,303.3948356660245,355.53074316161826
697,2017-08-02 11:14:05+00:00,150.19005410144612,150.65525824429963,145.67435960380166,189.24951227610939,199.28633621425325,280.6582896483722,162.65088411876636,172.7984225699959,223.0049587576522,280.9087354178809
698,2017-08-03 11:28:50+00:00,123.98408256196635,131.7930833620714,125.95673858776442,165.53558567791515,180.663901311943,243.255872265173,153.46139284533655,164.0380073184413,202.85117578333453,262.6524314079896
699,2017-08-06 11:34:39+00:00,130.81892637341434,138.10258450976403,134.82535915853413,183.830917996171,190.02060771539362,261.7983074624683,171.55877398969457,168.22839104006437,212.26144791100805,271.47057682482625
700,2017-08-08 11:25:10+00:00,144.84241779159495,144.68454853143334,143.62629155270838,198.04523572640116,199.3626289426216,274.18907390723064,200.84219436811924,179.3620061304348,226.55265706921196,284.71693892665576
701,2017-08-09 11:20:19+00:00,147.23954708591643,163.0803253022355,151.07865548738886,210.1683746993429,200.56590235562157,271.63209689913464,198.14449007961593,189.42265879618432,234.66240896108192,294.4882216974794
702,2017-08-10 11:16:43+00:00,164.99511254995966,186.95407081947417,160.6530205624706,224.94231411885357,217.56052053205354,277.1973226708269,265.64498228946513,201.98957982092227,242.11384112856467,300.8910346313544
703,2017-08-11 11:33:17+00:00,158.28922071152203,174.4515770686304,159.80528779188654,218.37937793964016,205.61963043051048,290.2178725183875,232.9636586561219,204.87897117687356,243.96021157741296,300.7678753661411
704,2017-08-13 11:24:33+00:00,159.16597797223602,174.28278786979809,153.6492340565459,215.85192720711976,210.04772135082365,289.6030940349962,238.4244277285375,196.22987355123925,237.5143715534452,294.2930625988319
705,2017-08-16 11:34:32+00:00,151.25737412628936,167.40840185787937,141.4800200736959,205.90508998732966,200.68695889189553,270.86468379429937,186.2760104439177,171.1644601049906,217.74485320082903,280.1148652740676
706,2017-08-21 11:33:15+00:00,131.23620330671747,144.0574522762398,126.82064853426988,179.91923992912737,185.41695521041578,261.28585715036843,182.5190075568903,158.82102375877844,207.1591578167409,269.9428643308888
707,2017-08-23 11:21:14+00:00,151.92080222588058,151.67784655869008,136.4206945657442,188.95211556896987,195.0186979841787,,152.70945714280293,168.3986843315777,213.83234812978282,
708,2017-08-25 11:20:23+00:00,161.84294865195326,171.35146443392918,156.79301943910946,224.06148128244308,210.70814286038654,282.8749310528403,241.71839545666813,184.3396314177532,234.30121964058358,296.19754749879183
709,2017-08-26 11:36:09+00:00,,164.79097774051638,,,,,223.16424377113583,168.27748179313087,249.89480284572218,283.09262498912796
710,2017-08-31 11:35:05+00:00,131.58965953804213,147.53820308457017,123.32346122078476,185.2731122033136,184.79168076203206,249.7779902607369,180.5095123932373,161.89621621572599,206.9889449122272,268.48118292019706
711,2017-09-02 11:24:31+00:00,124.50055060465867,138.7175339192404,120.50972759660667,179.08224480735012,180.397389465943,255.71269025135015,175.90931428427683,156.89686073323298,200.00504279133477,263.0397915670265
712,2017-09-03 11:14:13+00:00,141.70097784031492,149.19967263552786,126.94208330186095,184.75628510989438,186.50191060629052,267.33936115150533,184.36635247207448,165.37901566402186,213.6458544630259,276.6311585947629
713,2017-09-07 11:21:06+00:00,131.975011350319,151.81580235003906,134.96858281380167,190.84344184801964,192.81091845946128,248.39861073083307,211.91098857277584,168.85644612055899,214.492076200077,274.7380014444487
714,2017-09-10 11:20:24+00:00,146.21327198489172,167.66897322185957,158.71738562752833,206.37893504195017,202.94575311071478,274.7544523349161,241.7752793091156,188.4475024612712,237.2156639237972,298.3404012269509
715,2017-09-10 11:35:05+00:00,142.48826920881606,172.27041519675677,152.77714303777407,202.03888526668692,199.71416794664736,268.05623505615165,248.68277206700782,179.95987388797028,234.39617760396453,292.27757749117393
716,2017-09-12 11:21:11+00:00,133.53784206870654,165.77153828561353,142.38761980114438,192.97217671640408,189.06271430711746,267.8405516436285,200.4746521005984,169.87788937638112,218.83556639978588,281.1138241659635
717,2017-09-15 11:35:47+00:00,126.7921353878142,142.469157729906,119.58957389703933,167.79619511782084,165.2907241286143,248.98564319125535,178.27011858384205,157.69058368929194,202.83105023986673,261.0785043564491
718,2017-09-17 11:26:16+00:00,134.07436971357112,148.74320143549704,127.39710365250421,175.09819225904553,176.95338698473222,268.87973622225746,192.37046400664622,,204.24511441621834,267.9229892653557
719,2017-09-18 11:22:52+00:00,166.74951026580553,154.84425553348171,137.5073766926702,177.31004809659743,,276.22998338786886,,164.66301277222263,,272.84082775096704
720,2017-09-26 11:20:30+00:00,,,115.22558570025333,252.72195856272043,154.50182268384492,,,247.4802511965566,,
721,2017-09-27 11:16:42+00:00,,,140.04557225390562,207.18354147773454,197.96404252206568,267.84762841073854,233.12522804710912,178.08023719419634,217.77055797407118,283.8839791882209
722,2017-09-27 11:28:07+00:00,142.33819090870898,160.5188816264804,141.90983796144434,197.33994078055204,202.8236895716886,265.2288076681963,236.5199603810652,173.9283278099528,220.71150907354482,277.59772248656583
723,2017-10-02 11:22:30+00:00,,141.31760495307714,117.98213150412467,168.67051337611244,174.22398115202165,232.2162805977548,,,,
724,2017-10-02 11:30:01+00:00,,141.3742072909662,118.07129854887566,168.7490500841958,174.2699691775411,241.47822492004147,184.84415869549463,156.0647091938522,197.93677547894407,254.77510090937824
725,2017-10-05 11:14:22+00:00,,,,,,,,,,
726,2017-10-05 11:33:16+00:00,130.75525303232308,155.38313800399723,134.70473054933166,187.79272352116365,193.9766993696636,257.27367655615626,217.37996599945222,163.34831604837598,217.61041817407244,272.47798656959014
727,2017-10-07 11:20:58+00:00,148.84336249234207,178.430924361137,151.0084329993804,216.51730366710888,210.62197791017968,267.94756418100815,226.761854482335,169.40493849763374,232.647942820367,288.5671534077927
728,2017-10-10 11:33:04+00:00,157.5488033993579,180.35432598635427,156.7184922734588,216.6603299741737,219.63231947401184,274.5748406081697,230.0936574554489,179.5233251339143,237.23207166358569,291.4963629962183
729,2017-10-12 11:20:35+00:00,133.95238833939032,166.40569235216367,140.12233327336537,194.9135380894499,199.95192192597838,255.17466105903793,220.21285597561314,164.3971549583117,225.5641648921485,279.45406326675
730,2017-10-12 11:27:13+00:00,128.38174004322775,159.86206867651208,139.04007661701587,190.99556187858624,197.0917081728018,250.0548657436588,210.24562145429465,164.7333584506413,221.95057260394788,277.54141940152624
731,2017-10-15 11:33:18+00:00,,146.9482825181144,124.62635989175483,171.08485265553253,169.0451557286767,238.5413052738732,183.45174257727626,158.26835089489225,205.9235333520687,262.2225525359172
732,2017-10-17 11:29:18+00:00,,145.4391014521516,120.64862595452806,167.54972949001126,178.19425262055316,222.40539841907923,178.26103690580956,152.63490527309105,200.60571183522035,255.71227682676258
733,2017-10-22 11:28:02+00:00,137.2445696320264,162.24769106699875,138.05907289287447,179.0753704311755,195.79660596502,232.43849255531904,172.59555858343816,162.02257984960687,219.9386173810747,272.1328297878091
734,2017-10-25 11:39:44+00:00,135.7604232780463,164.3649721819687,138.44193176975585,176.36951662703504,198.28586774475306,240.07431968094926,182.58144934972086,173.4338726621607,227.3596669125967,272.91499218643764
735,2017-10-27 11:25:51+00:00,133.41362953098172,157.23940806081626,142.9610130199285,189.16046473727886,204.72566115404197,248.4372029805924,184.7782959591786,168.02164206465906,227.55918536013928,277.1960189704251
736,2017-10-28 11:20:36+00:00,139.2944672995465,160.6966446720726,147.00734197060234,196.12433713507085,205.63552301298554,256.39751972314394,189.8177685183391,,,
737,2017-10-29 11:16:45+00:00,150.74470604039442,171.638929037783,143.30880845718627,190.20246977653534,212.96506825384637,262.6339819874098,187.11434158845515,184.90677680154946,243.10356432770325,276.6737684892545
738,2017-10-30 11:33:05+00:00,129.55401506534932,151.53116372457194,136.33573116920633,178.05936336018425,200.25357088445682,245.08212229442603,175.8022129255304,172.59065446016038,218.03108686961383,267.0465003544944
739,2017-11-04 11:39:08+00:00,141.2514078875748,150.6266252202578,144.41253033585872,188.74050458318465,200.97210447974433,240.07354253993898,174.81620188568155,171.40571210314775,221.11511620317137,271.3669350423214
740,2017-11-06 11:14:24+00:00,151.33811721975724,159.0901395165096,154.44797313760066,172.21411491959563,202.05006543183828,250.64946371491874,166.16892182426707,178.2427683194366,231.15594179015835,273.207825495199
741,2017-11-06 11:22:32+00:00,152.65781151630165,165.61589907902504,163.12368954514298,175.93182692953053,207.01847090205308,254.54158032307046,172.2350705046474,181.70397411792015,235.38130913666782,278.81662858493286
742,2017-11-09 11:39:02+00:00,147.9716655114113,164.5869960946234,156.2771221529508,170.6194729316224,203.0723719257852,256.33118603623603,168.46677122639582,176.45039444171215,228.21515157188128,278.3744237040485
743,2017-11-11 11:25:34+00:00,126.10326857055918,148.69591054559456,143.68459081212717,165.1611563016866,209.75180655090725,250.91444617089962,155.03188641908332,164.46924947010075,219.68402329130197,265.80597625919427
744,2017-11-13 11:20:33+00:00,146.07737120458228,158.5250264738975,232.90924546101942,183.52319857293375,227.66541180801005,204.49646106704125,123.77937051691276,232.1313324877176,221.11553088823956,230.12275711149152
745,2017-11-14 11:16:42+00:00,116.81976712586365,142.69214802304487,150.03458262608626,159.02361339770195,213.24106918101705,241.96120537939595,151.73038509945343,,221.23399226990267,259.98333973743564
746,2017-11-14 11:37:58+00:00,118.29191636562354,145.42470279237773,137.15050032756906,158.78214966772137,199.22169405194637,253.7164126663125,149.06600404946948,159.96968295695805,224.61124406802247,258.65711405941687
747,2017-11-16 11:27:15+00:00,128.009217548158,145.35820782079327,137.674738825969,166.09898976147576,210.06473828713158,253.83952808764167,149.3820847177713,155.9177465948748,220.03290072846752,259.2613659807964
748,2017-11-19 11:35:13+00:00,152.17666082806198,160.51548605165044,154.43828915342186,190.46213607747478,226.60948507209693,268.1401011378823,168.33720251484635,173.49402347810909,237.70696447877677,284.25409193949986
749,2017-11-29 11:20:26+00:00,128.049265873353,142.16775306804638,132.3714331872207,162.56443033633053,194.93298149965892,239.19809355403467,152.67057467935078,153.9708850037489,218.6315858413187,265.23474825392464
750,2017-11-29 11:34:17+00:00,130.57375431221678,137.5540356102718,133.1081341580769,164.9745634237084,192.9749833816108,240.83611515030802,152.19241311658456,156.65330277478003,215.65366584601688,267.65539463719995
751,2017-11-30 11:16:37+00:00,126.37665484317475,147.52793471259264,132.23052234782338,166.91394330055954,185.91949557507075,242.59328330096182,144.56568637253991,154.38821706352533,214.74665020169505,271.81498226378994
752,2017-12-04 11:34:36+00:00,155.76727114722752,163.52697909128267,159.10731484502094,195.05050045709476,219.40464553656832,273.0003186637527,181.614664367188,177.1727904767331,236.48284606677237,297.15563317918924
753,2017-12-16 11:16:28+00:00,112.87656312363967,131.5937509933417,130.5392188690127,141.76451710625554,169.72841399441032,232.99365049522365,141.55056777532275,152.1804709630772,205.9216051611556,259.15716159280976
754,2017-12-16 11:24:45+00:00,107.98669240575198,137.4060720841486,128.6011205971557,150.23072472130445,177.2089107629604,229.45382502185646,134.21745808800932,153.3937203488554,199.7745487115762,266.4091250684326
755,2017-12-19 11:36:21+00:00,162.73178655364637,160.3783728964812,149.33414041161018,170.3481863315056,198.69136988837462,256.9641557442002,162.16649731537586,172.68877500137214,232.3925437286735,293.4993648845965
756,2017-12-21 11:28:10+00:00,163.79666662649566,167.23739286961836,153.15160948166488,172.93051406163886,200.9494381151444,266.0101743130341,159.91281436544799,175.00020628306265,238.70753034871848,298.45097334616787
757,2017-12-24 11:14:18+00:00,154.92413735024758,157.42787413219122,154.57942686909118,183.6032265646886,206.15527016984618,266.5095033838432,179.1222781384251,178.7287614665969,230.2169414677251,288.01970814542995
758,2017-12-24 11:35:00+00:00,160.65857252488803,161.5182480376622,155.83852892823919,186.97829279558954,209.5166884580533,266.3228064510928,193.67224748100253,200.83323762727912,242.47830716581387,298.8722531559252
759,2018-01-08 11:34:43+00:00,149.36762979148656,147.51287185803352,130.89600255794966,155.90549508224046,175.4804358804762,228.19110165914137,142.1058344095247,177.73269535107966,213.59748717994376,269.96195449459793
760,2018-01-10 11:24:27+00:00,,,,,,,,,,
761,2018-01-17 11:16:03+00:00,127.56414772950401,125.37350889080444,113.68551080071302,136.79617832230974,159.69563358965092,215.7406910462039,130.87818669480956,161.47246991849806,175.35612662695416,251.92433892344388
762,2018-01-18 11:36:02+00:00,142.56567312022787,141.71858576651488,123.91366595699034,132.01182381489383,164.85361117866785,204.97309386227587,129.5593009072272,172.1098234185847,196.76001371748373,260.3378913365144
763,2018-01-24 11:22:07+00:00,,,,,,,,,,
764,2018-01-28 11:33:24+00:00,128.12129323276892,145.90374145522068,112.01801204984582,138.36878917235887,169.84500427161527,207.04567231059758,140.73886535145544,175.915652685098,199.0577802885083,255.55423032096957
765,2018-01-30 11:26:01+00:00,129.51255841154335,146.69561651920526,114.56313157605874,142.98799196964245,171.4274966329868,212.46179669965852,143.87397622617863,179.40325915909239,200.25168243659436,260.4664821358324
766,2018-02-01 11:20:10+00:00,143.75629037795946,162.7818294794616,156.78659631363792,151.6562784496267,218.55213934385048,261.59398311011097,191.15711923812353,200.06587361330625,226.99257554396524,282.1458310828759
767,2018-02-02 11:15:47+00:00,142.40187334104593,167.87055077868985,157.56834658150876,158.4838888929744,197.4569544809485,231.01193734587832,170.54976494874214,205.27125168810738,237.63467428057558,270.9200340337339
768,2018-02-02 11:37:55+00:00,146.7947186069221,167.63870473275568,159.16205132193355,156.26598698664506,182.3946746181897,228.29528705770258,160.3107739301968,202.63584644742696,231.9135518098074,272.9089879913544
769,2018-02-04 11:22:54+00:00,143.53609057227075,170.8386718039523,171.24955041794823,152.92292679531613,183.61185456410567,229.18743075270552,155.08295107029673,208.93725160783433,229.23337210157973,268.04152677992863
770,2018-02-07 11:33:34+00:00,118.88814317431806,140.26274644565564,125.84951898426878,136.7845157606448,165.23902180780462,205.8733522885688,141.83898375622104,171.60745168137686,194.2279098428296,255.67297406461367
771,2018-02-12 11:33:15+00:00,,125.8994880028825,126.99464709037883,,127.26132729965894,184.26612485586634,,,,
772,2018-02-17 11:37:13+00:00,142.3280213875288,151.08165996934935,147.70237183214937,166.6108607935812,175.84370771568052,228.17694281293655,180.30192518294592,193.9925568736682,196.49359578660335,274.08100057021215
773,2018-02-18 11:15:36+00:00,152.31311766826408,153.95967614246973,159.4625631731369,179.73077238627897,189.64466459179673,232.461030389957,187.8457132008594,200.89264963283625,213.8489586997365,279.021006130651
774,2018-02-22 11:33:15+00:00,141.62965164482108,146.00504065573762,146.80700416332928,175.12026601139502,172.08185910741184,224.93151395676594,177.66082239259467,190.73221407174583,201.4975536264128,272.31569926338744
775,2018-02-24 11:22:28+00:00,124.22730410272278,133.64398363096998,133.08606398090927,161.19880605071242,160.99907669881392,215.6952379800295,156.70199104991843,175.35332611955096,179.65136961694128,255.20071405939944
776,2018-02-25 11:21:42+00:00,142.44882310111257,,176.85747611707765,,216.2902500450624,,273.5375358732139,,266.1014070557558,263.0029429558441
777,2018-03-06 11:15:25+00:00,132.19764602331605,167.85300917544825,129.3864808915472,173.559087180718,191.8038182897025,193.7379060240968,188.70310863683386,194.62498920725287,212.25804952692906,259.93707530957437
778,2018-03-06 11:22:41+00:00,169.47004955831568,163.26999275555136,127.84883967321542,164.98001113301436,197.39431067550453,196.58368883085745,180.96517092047642,188.07933703581108,200.79997868746256,258.19661967729616
779,2018-03-11 11:26:08+00:00,111.32845139863969,130.30783395578925,101.80776291313822,125.06075374131623,138.59204595138473,160.07378898128496,,,,
780,2018-03-16 11:25:29+00:00,131.2281265617671,122.80003881134813,108.8431441710301,139.37028752433378,173.49183621097097,,137.064771911235,150.0827229154395,182.56215051964693,233.47131983705034
781,2018-03-21 11:23:21+00:00,157.68418408276003,158.0907103352675,154.05951032494497,161.90524870383274,174.65074620562405,249.03612769689806,230.16976154048143,192.5628606704316,212.3543766410401,270.4658342805641
782,2018-03-24 11:34:39+00:00,,120.66692295698826,117.02524602106314,132.64636489836477,147.1458081033132,185.09474825293756,160.19525075948576,164.1758015871227,180.90306711113817,241.4060996582864
783,2018-03-26 11:29:19+00:00,138.74135987586914,123.54282908473552,115.50328348355711,140.7178855866537,165.79684722742473,200.67648729076637,167.00500677035436,166.2502709516411,183.3301349623587,238.1409483385853
